367,944,38
368,698,99
369,997,73
370,168,44
371,548,92
372,225,93
373,207,82
374,845,96
375,223,12
376,478,7
377,111,75
378,294,8
379,146,29
380,536,13
381,406,104
382,630,22
383,646,19
384,159,11
385,453,19
386,561,59
387,783,97
388,739,8
389,311,100
390,971,80
391,375,107
392,645,8
393,664,61
394,813,106
395,290,97
396,584,97
397,214,31
398,74,85
399,282,41
400,525,7
401,753,70
402,656,5
403,200,96
404,54,34
405,725,25
406,17,96
407,843,72
408,777,40
409,759,85
410,198,39
411,659,53
412,611,100
413,434,27
414,8,99
415,911,97
416,203,44
417,923,42
418,621,25
419,785,13
420,455,14
421,235,33
422,794,71
423,475,28
424,303,79
425,841,101
426,765,55
427,990,39
428,726,38
429,98,11
430,8,7
431,417,66
432,813,105
433,258,48
434,162,91
435,943,23
436,767,35
437,827,77
438,172,86
439,907,103
440,904,93
441,258,69
442,257,11
443,901,96
444,274,73
445,372,16
446,369,78
447,582,58
448,807,73
449,830,42
450,68,34
451,336,28
452,977,5
453,946,107
454,884,81
455,436,11
456,976,38
457,729,68
458,527,29
459,286,50
460,166,90
461,118,35
462,161,77
463,941,47
464,513,44
465,455,33
466,788,68
467,92,27
468,61,83
469,976,18
470,989,9
471,386,71
472,385,13
473,584,89
474,859,71
475,492,52
476,278,47
477,629,66
478,711,36
479,754,23
480,85,6
481,726,88
482,637,52
483,653,20
484,280,19
485,482,79
486,12,59
487,847,49
488,347,62
489,927,13
490,135,62
491,719,29
492,745,52
493,454,17
494,899,72
495,363,55
496,36,34
497,781,90
498,656,79
499,15,83
500,24,39
501,741,71
502,252,28
503,65,77
504,537,17
505,451,51
506,200,104
507,476,12
508,699,106
509,411,25
510,972,31
511,758,23
512,951,79
513,772,50
514,930,92
515,847,42
516,606,5
517,605,36
518,145,23
519,343,100
520,77,91
521,931,75
522,498,108
523,282,84
524,514,55
525,571,9
526,552,8
527,350,31
528,535,82
529,142,38
530,339,69
531,266,39
532,698,81
533,746,15
534,482,58
535,148,38
536,731,45
537,293,19
538,618,19
539,1,69
540,386,94
541,782,20
542,63,49
543,964,106
544,171,46
545,34,52
546,554,110
547,625,64
548,166,59
549,573,15
550,832,85
551,281,16
552,271,103
553,689,90
554,128,75
555,769,63
556,531,74
557,72,106
558,354,26
559,473,59
560,988,33
561,328,52
562,594,31
563,353,62
564,558,71
565,813,44
566,725,28
567,203,48
568,389,64
569,514,11
570,354,90
571,123,34
572,462,16
573,215,86
574,538,94
575,473,97
576,151,88
577,420,23
578,170,86
579,429,56
580,818,79
581,170,105
582,925,9
583,405,52
584,224,55
585,156,100
586,3,91
587,247,78
588,58,44
589,746,57
590,883,14
591,950,105
592,618,24
593,533,66
594,62,12
595,858,75
596,757,25
597,326,18
598,968,97
599,217,70
600,513,44
601,979,90
602,126,35
603,858,47
604,277,35
605,529,103
606,195,41
607,544,70
608,122,56
609,554,59
610,582,35
611,660,28
612,193,33
613,725,25
614,72,79
615,365,99
616,395,88
617,689,26
618,783,35
619,115,12
620,72,44
621,439,45
622,662,46
623,817,6
624,948,17
625,917,59
626,389,17
627,470,11
628,500,48
629,304,27
630,231,105
631,365,48
632,521,84
633,146,17
634,987,80
635,537,103
636,875,96
637,753,42
638,512,97
639,193,17
640,670,36
641,712,84
642,459,55
643,45,34
644,615,91
645,699,95
646,224,93
647,878,75
648,449,7
649,941,110
650,575,80
651,394,20
652,967,38
653,875,17
654,362,24
655,266,95
656,719,79
657,675,101
658,732,81
659,613,38
660,593,7
661,632,61
662,343,57
663,732,41
664,934,36
665,693,64
666,703,5
667,97,57
668,95,92
669,177,57
670,472,72
671,65,75
672,155,35
673,130,61
674,93,7
675,625,64
676,338,13
677,575,96
678,260,11
679,549,70
680,727,7
681,150,104
682,89,81
683,199,110
684,102,100
685,73,69
686,179,33
687,919,20
688,858,27
689,846,67
690,117,77
691,559,39
692,99,12
693,506,23
694,425,47
695,147,94
696,760,16
697,43,66
698,990,56
699,476,44
700,990,67
701,92,57
702,598,77
703,956,89
704,129,8
705,504,6
706,92,110
707,635,92
708,50,14
709,938,25
710,777,22
711,146,102
712,245,107
713,515,78
714,823,17
715,574,13
716,641,56
717,16,11
718,181,102
719,730,39
720,291,8
721,163,92
722,20,45
723,888,58
724,620,45
725,530,22
726,58,64
727,231,9
728,74,104
729,574,11
730,239,20
731,707,51
732,561,22
733,981,51
734,911,35
735,279,11
736,272,16
737,719,40
738,290,18
739,391,44
740,389,33
741,648,34
742,400,47
743,424,86
744,505,13
745,701,22
746,564,96
747,866,61
748,218,57
749,157,19
750,673,26
751,387,101
752,455,44
753,410,38
754,870,11
755,395,50
756,322,69
757,648,72
758,204,14
759,561,16
760,724,37
761,225,48
762,545,15
763,661,80
764,903,66
765,713,83
766,564,83
767,747,51
768,780,45
769,347,52
770,447,96
771,120,57
772,101,44
773,816,37
774,256,97
775,314,75
776,633,81
777,876,71
778,38,16
779,471,6
780,45,92
781,554,84
782,369,55
783,487,11
784,27,62
785,580,9
786,68,18
787,998,77
788,27,46
789,762,64
790,923,81
791,118,38
792,759,12
793,83,15
794,651,58
795,910,91
796,689,103
797,836,96
798,96,38
799,473,69
800,408,55
801,332,99
802,376,59
803,466,74
804,787,67
805,35,96
806,226,79
807,440,78
808,507,45
809,538,63
810,256,27
811,557,53
812,975,63
813,587,106
814,255,25
815,866,20
816,611,11
817,344,86
818,252,18
819,751,83
820,309,60
821,966,6
822,250,13
823,647,33
824,188,75
825,921,53
826,934,74
827,625,5
828,63,95
829,286,86
830,66,67
831,947,73
832,234,79
833,592,58
834,550,31
835,31,75
836,901,51
837,443,70
838,267,96
839,213,28
840,473,36
841,115,52
842,841,14
843,797,35
844,417,62
845,545,97
846,423,52
847,21,81
848,30,88
849,360,6
850,396,23
851,288,89
852,138,17
853,884,33
854,9,70
855,803,79
856,408,70
857,749,28
858,402,86
859,809,86
860,45,91
861,624,18
862,785,58
863,888,79
864,605,104
865,611,106
866,561,105
867,922,60
868,683,104
869,593,90
870,326,24
871,513,108
872,488,102
873,169,100
874,742,79
875,434,45
876,11,80
877,999,15
878,296,24
879,525,83
880,323,23
881,847,102
882,908,85
883,687,25
884,88,56
885,701,25
886,604,47
887,438,40
888,57,14
889,378,41
890,543,5
891,222,28
892,83,29
893,285,45
894,574,30
895,936,61
896,526,20
897,152,63
898,481,51
899,800,81
900,641,86
901,713,84
902,344,110
903,833,26
904,65,89
905,556,22
906,796,88
907,276,63
908,767,93
909,106,40
910,494,22
911,443,38
912,158,86
913,287,101
914,102,63
915,238,22
916,507,13
917,757,34
918,738,92
919,341,78
920,548,39
921,14,8
922,453,55
923,61,20
924,545,77
925,104,91
926,238,25
927,287,20
928,639,51
929,400,74
930,359,99
931,387,55
932,252,31
933,820,105
934,367,39
935,485,39
936,306,64
937,321,53
938,751,16
939,944,45
940,828,78
941,177,107
942,338,77
943,207,52
944,488,22
945,889,105
946,66,102
947,725,86
948,493,85
949,315,14
950,259,66
951,838,12
952,226,64
953,376,6
954,292,30
955,907,41
956,25,34
957,537,50
958,494,90
959,965,35
960,564,75
961,923,23
962,586,75
963,590,95
964,156,33
965,981,11
966,687,55
967,650,104
968,727,99
969,125,71
970,35,55
971,347,89
972,802,28
973,382,89
974,167,14
975,432,90
976,908,16
977,847,55
978,573,5
979,954,26
980,783,75
981,402,41
982,852,20
983,875,57
984,120,88
985,455,7
986,918,25
987,835,99
988,537,107
989,902,58
990,842,8
991,638,79
992,721,57
993,748,22
994,446,97
995,177,45
996,741,106
997,41,94
998,828,14
999,807,105
1000,135,63
